sample_id,genomics,event_id,collecting method,plant_interaction,stage,sex,collection,location,notes_specimen,Quantity,higher_taxon,taxon_level,species,subspecies,det_insect,det_day_insect,det_month_insect,det_year_insect,preservation,vial_size,genomics_id,make_label,day_start,month_start,year_start,day_end,month_end,year_end,waypoint,lat,lon,alt,municipality,state,country,locality,primary collector,other_collectors,plant_id,notes_event,pop_id_thesis,herbarium_deposited,tissue_sample_location,vegetation,soil,leaf_color,spathe_color,flower_color,height_and_habitus,flowering_phases,plant_family,plant_subfamily,plant_genus,plant_species,plant_authority,det_host_plant,det_day_host_plant,det_month_host_plant,det_year_host_plant,notes
14103Z05X003,BdM1400,14103,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Dialomia,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1400,NA,10,11,2014,NA,NA,NA,66,-8.931129389,-36.49731469,753.0727539,Garanhuns,PE,Brazil,À beira da rodovia BR-424,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 239,NA,P17_cor,NA,MCZ,em pasto próximo a fragemento de mata estacional,arenoso,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14041Z06X004,BdM1403,14041,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Remertus,genus,sp_2,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1403,NA,4,11,2014,NA,NA,NA,26,-15.30463628,-39.13030928,96.01672363,Una,BA,Brazil,À beira de estrada vicinal,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 57,NA,P3,NA,MCZ,"Sobre solo arenoso, em mata úmida secundária",NA,NA,NA,NA,NA,male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,collected from same individual in 2013 and 2014
14123Z02X003,BdM1405,14123,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,ypsilon,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1405,NA,11,11,2014,NA,NA,NA,71,-10.53520454,-39.37915164,395.9456787,Monte Santo,BA,Brazil,NA,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 260,NA,P20,NA,NA,Mata estacional convertida em plantios,arenoso,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14092Z02X005,BdM1407,14092,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1407,NA,9,11,2014,NA,NA,NA,59,-9.591419259,-36.44237174,287.0772705,Taquarana,AL,Brazil,NA,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 228,NA,P15,NA,MCZ,em pasto,arenoso,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14069Z06X002,BdM1410,14069,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1410,NA,6,11,2014,NA,NA,NA,41,-12.13036269,-38.48599222,160.9051514,Alagoinhas,BA,Brazil,Ao longo da ferrovia,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 207,NA,P13,NA,NA,caatinga,NA,NA,NA,NA,NA,"open male flowers, recently fertilizaed female flowers",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14043Z05X004,BdM1414,14043,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1414,NA,5,11,2014,NA,NA,NA,29,-13.92160457,-40.0149107,238.7713623,Jequié,BA,Brazil,Estrada para Frigorífico Vale do Sol,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 182,NA,P11,NA,MCZ,caatinga,arenoso,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14113Z05X003,BdM1417,14113,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,ypsilon,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1417,NA,11,11,2014,NA,NA,NA,69,-10.53648303,-39.37708047,370.7113037,Monte Santo,BA,Brazil,NA,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 250,NA,P20,NA,MCZ,Mata estacional convertida em plantios,arenoso,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14068Z03X002,BdM1420,14068,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,14068A,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1420,NA,6,11,2014,NA,NA,NA,40,-12.13096828,-38.48542149,159.7036133,Alagoinhas,BA,Brazil,Ao longo da ferrovia,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 206,NA,P13,SPF,MCZ,caatinga,NA,NA,NA,NA,NA,"open male flowers, recently fertilizaed female flowers",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14018Z04X006,BdM1424,14018,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1424,NA,2,11,2014,NA,NA,NA,14,-17.12177404,-39.38168105,121.0107422,Prado,BA,Brazil,"PARNA do Descobrimento, estrada principal",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 158,NA,P10,NA,MCZ,mata,NA,NA,NA,NA,NA,"open male flowers, fruits",Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2014,NA
14068Z04X002,BdM1425,14068,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,14068A,1,Microstrates,genus,ypsilon,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1425,NA,6,11,2014,NA,NA,NA,40,-12.13096828,-38.48542149,159.7036133,Alagoinhas,BA,Brazil,Ao longo da ferrovia,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 206,NA,P13,SPF,MCZ,caatinga,NA,NA,NA,NA,NA,"open male flowers, recently fertilizaed female flowers",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14095Z06X001,BdM1426,14095,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Remertus,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1426,NA,10,11,2014,NA,NA,NA,64,-8.976725517,-36.51673171,792.9672852,Brejão,PE,Brazil,"À beira da rodovia BR-424, próximo a Garanhuns",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 231,NA,P17_hyb,NA,MCZ,em pasto próximo a fragemento de mata estacional,arenoso,NA,NA,"maculinas amarelas, femininas verdes",3-4 m de altura,open male flowers,Arecaceae,NA,Syagrus,x costae,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14103Z08X005,BdM1427,14103,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,ypsilon,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1427,NA,10,11,2014,NA,NA,NA,66,-8.931129389,-36.49731469,753.0727539,Garanhuns,PE,Brazil,À beira da rodovia BR-424,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 239,NA,P17_cor,NA,MCZ,em pasto próximo a fragemento de mata estacional,arenoso,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14059Z05X005,BdM1429,14059,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1429,NA,6,11,2014,NA,NA,NA,36,-13.34159053,-39.19552686,195.7526855,Valença,BA,Brazil,Mata à beira da estrada de Valença para a BR-101,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 197,NA,P12,NA,MCZ,mata úmida,NA,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2014,NA
14059Z04X005,BdM1430,14059,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1430,NA,6,11,2014,NA,NA,NA,36,-13.34159053,-39.19552686,195.7526855,Valença,BA,Brazil,Mata à beira da estrada de Valença para a BR-101,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 197,NA,P12,NA,MCZ,mata úmida,NA,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2014,NA
14068Z03X003,BdM1431,14068,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,14068A,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1431,NA,6,11,2014,NA,NA,NA,40,-12.13096828,-38.48542149,159.7036133,Alagoinhas,BA,Brazil,Ao longo da ferrovia,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 206,NA,P13,SPF,MCZ,caatinga,NA,NA,NA,NA,NA,"open male flowers, recently fertilizaed female flowers",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14095Z09X003,BdM1432,14095,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1432,NA,10,11,2014,NA,NA,NA,64,-8.976725517,-36.51673171,792.9672852,Brejão,PE,Brazil,"À beira da rodovia BR-424, próximo a Garanhuns",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 231,NA,P17_hyb,NA,MCZ,em pasto próximo a fragemento de mata estacional,arenoso,NA,NA,"maculinas amarelas, femininas verdes",3-4 m de altura,open male flowers,Arecaceae,NA,Syagrus,x costae,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14103Z05X004,BdM1434,14103,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Dialomia,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1434,NA,10,11,2014,NA,NA,NA,66,-8.931129389,-36.49731469,753.0727539,Garanhuns,PE,Brazil,À beira da rodovia BR-424,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 239,NA,P17_cor,NA,MCZ,em pasto próximo a fragemento de mata estacional,arenoso,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14092Z07X003,BdM1437,14092,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1437,NA,9,11,2014,NA,NA,NA,59,-9.591419259,-36.44237174,287.0772705,Taquarana,AL,Brazil,NA,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 228,NA,P15,NA,MCZ,em pasto,arenoso,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14046Z02X001,BdM1438,14046,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Dialomia,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1438,NA,5,11,2014,NA,NA,NA,30,-13.92938817,-40.01967053,260.8814697,Jequié,BA,Brazil,Estrada para Frigorífico Vale do Sol,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 185,NA,P11,NA,MCZ,caatinga,arenoso,NA,NA,NA,NA,"recently opened inflorescence, most male flowers closed",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14103Z07X003,BdM1439,14103,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,trapezicollis,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1439,NA,10,11,2014,NA,NA,NA,66,-8.931129389,-36.49731469,753.0727539,Garanhuns,PE,Brazil,À beira da rodovia BR-424,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 239,NA,P17_cor,NA,MCZ,em pasto próximo a fragemento de mata estacional,arenoso,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14103Z06X003,BdM1444,14103,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1444,NA,10,11,2014,NA,NA,NA,66,-8.931129389,-36.49731469,753.0727539,Garanhuns,PE,Brazil,À beira da rodovia BR-424,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 239,NA,P17_cor,NA,MCZ,em pasto próximo a fragemento de mata estacional,arenoso,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14122Z03X002,BdM1445,14122,bagging flowers,in late male flowers,adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,trapezicollis,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1445,NA,11,11,2014,NA,NA,NA,70,-10.53484814,-39.37923806,396.666748,Monte Santo,BA,Brazil,NA,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 259,NA,P20,NA,NA,Mata estacional convertida em plantios,arenoso,NA,NA,NA,NA,late male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14033Z06X004,BdM1450,14033,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Remertus,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1450,NA,3,11,2014,NA,NA,NA,21,-16.14953949,-40.2150376,178.4490967,Jacinto,MG,Brazil,À beira da estrada BR-367,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 172,NA,P2,NA,MCZ,caatinga,argiloso,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14071Z06X002,BdM1453,14071,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1453,NA,6,11,2014,NA,NA,NA,43,-12.12881388,-38.48734749,162.8277588,Alagoinhas,BA,Brazil,Ao longo da ferrovia,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 209,NA,P13,NA,NA,caatinga,NA,NA,NA,NA,NA,"open male flowers, fruits",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14095Z09X004,BdM1459,14095,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1459,NA,10,11,2014,NA,NA,NA,64,-8.976725517,-36.51673171,792.9672852,Brejão,PE,Brazil,"À beira da rodovia BR-424, próximo a Garanhuns",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 231,NA,P17_hyb,NA,MCZ,em pasto próximo a fragemento de mata estacional,arenoso,NA,NA,"maculinas amarelas, femininas verdes",3-4 m de altura,open male flowers,Arecaceae,NA,Syagrus,x costae,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14018Z03X002,BdM1460,14018,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Remertus,genus,sp_2,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1460,NA,2,11,2014,NA,NA,NA,14,-17.12177404,-39.38168105,121.0107422,Prado,BA,Brazil,"PARNA do Descobrimento, estrada principal",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 158,NA,P10,NA,MCZ,mata,NA,NA,NA,NA,NA,"open male flowers, fruits",Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2014,NA
14095Z05X004,BdM1463,14095,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,trapezicollis,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1463,NA,10,11,2014,NA,NA,NA,64,-8.976725517,-36.51673171,792.9672852,Brejão,PE,Brazil,"À beira da rodovia BR-424, próximo a Garanhuns",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 231,NA,P17_hyb,NA,MCZ,em pasto próximo a fragemento de mata estacional,arenoso,NA,NA,"maculinas amarelas, femininas verdes",3-4 m de altura,open male flowers,Arecaceae,NA,Syagrus,x costae,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14095Z08X002,BdM1464,14095,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,ypsilon,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1464,NA,10,11,2014,NA,NA,NA,64,-8.976725517,-36.51673171,792.9672852,Brejão,PE,Brazil,"À beira da rodovia BR-424, próximo a Garanhuns",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 231,NA,P17_hyb,NA,MCZ,em pasto próximo a fragemento de mata estacional,arenoso,NA,NA,"maculinas amarelas, femininas verdes",3-4 m de altura,open male flowers,Arecaceae,NA,Syagrus,x costae,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14068Z03X004,BdM1466,14068,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,14068A,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1466,NA,6,11,2014,NA,NA,NA,40,-12.13096828,-38.48542149,159.7036133,Alagoinhas,BA,Brazil,Ao longo da ferrovia,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 206,NA,P13,SPF,MCZ,caatinga,NA,NA,NA,NA,NA,"open male flowers, recently fertilizaed female flowers",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14092Z05X004,BdM1467,14092,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,Stethobaropsis probing stem at base,1,Dialomia,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1467,NA,9,11,2014,NA,NA,NA,59,-9.591419259,-36.44237174,287.0772705,Taquarana,AL,Brazil,NA,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 228,NA,P15,NA,MCZ,em pasto,arenoso,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14103Z01X002,BdM1468,14103,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Remertus,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1468,NA,10,11,2014,NA,NA,NA,66,-8.931129389,-36.49731469,753.0727539,Garanhuns,PE,Brazil,À beira da rodovia BR-424,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 239,NA,P17_cor,NA,MCZ,em pasto próximo a fragemento de mata estacional,arenoso,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14071Z04X001,BdM1469,14071,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,ypsilon,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1469,NA,6,11,2014,NA,NA,NA,43,-12.12881388,-38.48734749,162.8277588,Alagoinhas,BA,Brazil,Ao longo da ferrovia,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 209,NA,P13,NA,NA,caatinga,NA,NA,NA,NA,NA,"open male flowers, fruits",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14041Z06X005,BdM1471,14041,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Remertus,genus,sp_2,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1471,NA,4,11,2014,NA,NA,NA,26,-15.30463628,-39.13030928,96.01672363,Una,BA,Brazil,À beira de estrada vicinal,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 57,NA,P3,NA,MCZ,"Sobre solo arenoso, em mata úmida secundária",NA,NA,NA,NA,NA,male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,collected from same individual in 2013 and 2014
14068Z03X005,BdM1472,14068,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,14068A,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1472,NA,6,11,2014,NA,NA,NA,40,-12.13096828,-38.48542149,159.7036133,Alagoinhas,BA,Brazil,Ao longo da ferrovia,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 206,NA,P13,SPF,MCZ,caatinga,NA,NA,NA,NA,NA,"open male flowers, recently fertilizaed female flowers",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14107Z04X005,BdM1476,14107,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,ypsilon,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1476,NA,11,11,2014,NA,NA,NA,68,-9.740903964,-38.23869321,341.8719482,Santa Brígida,BA,Brazil,NA,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 244,NA,P19,NA,MCZ,Em pastos próximos a caatinga,arenoso,NA,NA,amarelo-alaranjadas,NA,"open male flowers, fruits",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14107Z02X005,BdM1478,14107,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1478,NA,11,11,2014,NA,NA,NA,68,-9.740903964,-38.23869321,341.8719482,Santa Brígida,BA,Brazil,NA,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 244,NA,P19,NA,MCZ,Em pastos próximos a caatinga,arenoso,NA,NA,amarelo-alaranjadas,NA,"open male flowers, fruits",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14107Z02X006,BdM1479,14107,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1479,NA,11,11,2014,NA,NA,NA,68,-9.740903964,-38.23869321,341.8719482,Santa Brígida,BA,Brazil,NA,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 244,NA,P19,NA,MCZ,Em pastos próximos a caatinga,arenoso,NA,NA,amarelo-alaranjadas,NA,"open male flowers, fruits",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14145Z01X006,BdM1487,14145,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Remertus,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1487,NA,13,11,2014,NA,NA,NA,84,-12.45441754,-40.54898361,418.0559082,Itaberaba,BA,Brazil,"estrada de fazenda Canabrava, saindo da BA-130",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 282,NA,P5,NA,NA,caatinga,arenoso,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14131Z07X005,BdM1484,14131,bagging flowers,in open male flowers,adult,female,MZSP,MCZ,NA,1,Remertus,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1484,NA,12,11,2014,NA,NA,NA,73,-11.62928338,-41.15337725,1079.918701,Morro do Chapéu,BA,Brazil,À beira da estrada BA-144,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 268,NA,P6,NA,MCZ,Em meio a plantação de café,NA,NA,NA,NA,NA,"open male flowers, fruits",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14092Z08X004,BdM1481,14092,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,"Microstrates probing male flowers, black round Baridinae probing stem at base",1,Microstrates,genus,ypsilon,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1481,NA,9,11,2014,NA,NA,NA,59,-9.591419259,-36.44237174,287.0772705,Taquarana,AL,Brazil,NA,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 228,NA,P15,NA,MCZ,em pasto,arenoso,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14122Z04X007,BdM1490,14122,bagging flowers,in late male flowers,adult,female,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1490,NA,11,11,2014,NA,NA,NA,70,-10.53484814,-39.37923806,396.666748,Monte Santo,BA,Brazil,NA,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 259,NA,P20,NA,NA,Mata estacional convertida em plantios,arenoso,NA,NA,NA,NA,late male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14069Z06X003,BdM1494,14069,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1494,NA,6,11,2014,NA,NA,NA,41,-12.13036269,-38.48599222,160.9051514,Alagoinhas,BA,Brazil,Ao longo da ferrovia,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 207,NA,P13,NA,NA,caatinga,NA,NA,NA,NA,NA,"open male flowers, recently fertilizaed female flowers",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
